ID, 2492468473
TEAM_TAG_RADIANT, 
TEAM_TAG_DIRE, 
WINNER, dire
PLAYER,0,[A]Medivh,76561198095212484,npc_dota_hero_pudge,2
PLAYER,1,[A] YOLO boyz,76561198261060695,npc_dota_hero_necrolyte,2
PLAYER,2,((o(^_ ^)o)),76561198091703574,npc_dota_hero_shredder,2
PLAYER,3,Rabbit Bot,76561198134606706,npc_dota_hero_death_prophet,2
PLAYER,4,Anstrengen,76561198156167145,npc_dota_hero_clinkz,2
PLAYER,5,777,76561198075793283,npc_dota_hero_witch_doctor,3
PLAYER,6,Aomine-Daiki 3,76561198209243727,npc_dota_hero_huskar,3
PLAYER,7,Ð¡OD.HARRISON WELLS,76561198280082170,npc_dota_hero_windrunner,3
PLAYER,8,Crizali,76561198158359240,npc_dota_hero_slardar,3
PLAYER,9,algoRITM,76561198114287896,npc_dota_hero_troll_warlord,3
